# falsora manifest v1.0.0
relpath,source,domain,label,role,identities,frames,group,split
FaceForensics++_C23/NeuralTextures/615_687.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:615 ffpp:687,7,ffpp:615,train
FaceForensics++_C23/NeuralTextures/616_614.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:616 ffpp:614,7,ffpp:614,train
FaceForensics++_C23/NeuralTextures/617_566.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:617 ffpp:566,7,ffpp:566,train
FaceForensics++_C23/NeuralTextures/618_629.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:618 ffpp:629,7,ffpp:618,train
FaceForensics++_C23/NeuralTextures/619_620.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:619 ffpp:620,7,ffpp:619,train
FaceForensics++_C23/NeuralTextures/620_619.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:620 ffpp:619,7,ffpp:619,train
FaceForensics++_C23/NeuralTextures/621_546.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:621 ffpp:546,7,ffpp:546,train
FaceForensics++_C23/NeuralTextures/622_647.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:622 ffpp:647,7,ffpp:622,train
FaceForensics++_C23/NeuralTextures/623_630.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:623 ffpp:630,7,ffpp:623,train
FaceForensics++_C23/NeuralTextures/624_570.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:624 ffpp:570,7,ffpp:570,train
FaceForensics++_C23/NeuralTextures/625_650.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:625 ffpp:650,7,ffpp:625,test
FaceForensics++_C23/NeuralTextures/626_562.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:626 ffpp:562,7,ffpp:562,train
FaceForensics++_C23/NeuralTextures/627_658.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:627 ffpp:658,7,ffpp:627,train
FaceForensics++_C23/NeuralTextures/628_568.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:628 ffpp:568,7,ffpp:568,val
FaceForensics++_C23/NeuralTextures/629_618.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:629 ffpp:618,7,ffpp:618,train
FaceForensics++_C23/NeuralTextures/630_623.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:630 ffpp:623,7,ffpp:623,train
FaceForensics++_C23/NeuralTextures/631_551.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:631 ffpp:551,7,ffpp:551,train
FaceForensics++_C23/NeuralTextures/632_548.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:632 ffpp:548,7,ffpp:548,test
FaceForensics++_C23/NeuralTextures/633_529.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:633 ffpp:529,7,ffpp:529,val
FaceForensics++_C23/NeuralTextures/634_660.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:634 ffpp:660,7,ffpp:634,test
FaceForensics++_C23/NeuralTextures/635_642.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:635 ffpp:642,7,ffpp:635,train
FaceForensics++_C23/NeuralTextures/636_578.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:636 ffpp:578,7,ffpp:578,test
FaceForensics++_C23/NeuralTextures/637_427.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:637 ffpp:427,7,ffpp:427,train
FaceForensics++_C23/NeuralTextures/638_640.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:638 ffpp:640,7,ffpp:638,train
FaceForensics++_C23/NeuralTextures/639_841.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:639 ffpp:841,7,ffpp:639,train
FaceForensics++_C23/NeuralTextures/640_638.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:640 ffpp:638,7,ffpp:638,train
FaceForensics++_C23/NeuralTextures/641_662.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:641 ffpp:662,7,ffpp:641,test
FaceForensics++_C23/NeuralTextures/642_635.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:642 ffpp:635,7,ffpp:635,train
FaceForensics++_C23/NeuralTextures/643_646.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:643 ffpp:646,7,ffpp:643,train
FaceForensics++_C23/NeuralTextures/644_657.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:644 ffpp:657,7,ffpp:644,train
FaceForensics++_C23/NeuralTextures/645_688.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:645 ffpp:688,7,ffpp:645,train
FaceForensics++_C23/NeuralTextures/646_643.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:646 ffpp:643,7,ffpp:643,train
FaceForensics++_C23/NeuralTextures/647_622.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:647 ffpp:622,7,ffpp:622,train
FaceForensics++_C23/NeuralTextures/648_654.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:648 ffpp:654,7,ffpp:648,train
FaceForensics++_C23/NeuralTextures/649_816.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:649 ffpp:816,7,ffpp:649,train
FaceForensics++_C23/NeuralTextures/650_625.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:650 ffpp:625,7,ffpp:625,test
FaceForensics++_C23/NeuralTextures/651_835.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:651 ffpp:835,7,ffpp:651,train
FaceForensics++_C23/NeuralTextures/652_773.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:652 ffpp:773,7,ffpp:652,test
FaceForensics++_C23/NeuralTextures/653_601.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:653 ffpp:601,7,ffpp:601,train
FaceForensics++_C23/NeuralTextures/654_648.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:654 ffpp:648,7,ffpp:648,train
FaceForensics++_C23/NeuralTextures/655_444.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:655 ffpp:444,7,ffpp:444,val
FaceForensics++_C23/NeuralTextures/656_666.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:656 ffpp:666,7,ffpp:656,train
FaceForensics++_C23/NeuralTextures/657_644.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:657 ffpp:644,7,ffpp:644,train
FaceForensics++_C23/NeuralTextures/658_627.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:658 ffpp:627,7,ffpp:627,train
FaceForensics++_C23/NeuralTextures/659_749.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:659 ffpp:749,7,ffpp:659,train
FaceForensics++_C23/NeuralTextures/660_634.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:660 ffpp:634,7,ffpp:634,test
FaceForensics++_C23/NeuralTextures/661_670.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:661 ffpp:670,7,ffpp:661,test
FaceForensics++_C23/NeuralTextures/662_641.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:662 ffpp:641,7,ffpp:641,test
FaceForensics++_C23/NeuralTextures/663_231.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:663 ffpp:231,7,ffpp:231,test
FaceForensics++_C23/NeuralTextures/664_668.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:664 ffpp:668,7,ffpp:664,val
FaceForensics++_C23/NeuralTextures/665_679.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:665 ffpp:679,7,ffpp:665,train
FaceForensics++_C23/NeuralTextures/666_656.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:666 ffpp:656,7,ffpp:656,train
FaceForensics++_C23/NeuralTextures/667_446.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:667 ffpp:446,7,ffpp:446,val
FaceForensics++_C23/NeuralTextures/668_664.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:668 ffpp:664,7,ffpp:664,val
FaceForensics++_C23/NeuralTextures/669_682.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:669 ffpp:682,7,ffpp:669,train
FaceForensics++_C23/NeuralTextures/670_661.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:670 ffpp:661,7,ffpp:661,test
FaceForensics++_C23/NeuralTextures/671_677.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:671 ffpp:677,7,ffpp:671,train
FaceForensics++_C23/NeuralTextures/672_720.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:672 ffpp:720,7,ffpp:672,train
FaceForensics++_C23/NeuralTextures/673_728.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:673 ffpp:728,7,ffpp:673,test
FaceForensics++_C23/NeuralTextures/674_744.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:674 ffpp:744,7,ffpp:674,train
FaceForensics++_C23/NeuralTextures/675_608.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:675 ffpp:608,7,ffpp:608,train
FaceForensics++_C23/NeuralTextures/676_776.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:676 ffpp:776,7,ffpp:676,train
FaceForensics++_C23/NeuralTextures/677_671.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:677 ffpp:671,7,ffpp:671,train
FaceForensics++_C23/NeuralTextures/678_460.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:678 ffpp:460,7,ffpp:460,train
FaceForensics++_C23/NeuralTextures/679_665.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:679 ffpp:665,7,ffpp:665,train
FaceForensics++_C23/NeuralTextures/680_486.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:680 ffpp:486,7,ffpp:486,train
FaceForensics++_C23/NeuralTextures/681_711.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:681 ffpp:711,7,ffpp:681,train
FaceForensics++_C23/NeuralTextures/682_669.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:682 ffpp:669,7,ffpp:669,train
FaceForensics++_C23/NeuralTextures/683_607.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:683 ffpp:607,7,ffpp:607,val
FaceForensics++_C23/NeuralTextures/684_717.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:684 ffpp:717,7,ffpp:684,test
FaceForensics++_C23/NeuralTextures/685_613.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:685 ffpp:613,7,ffpp:613,train
FaceForensics++_C23/NeuralTextures/686_696.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:686 ffpp:696,7,ffpp:686,train
FaceForensics++_C23/NeuralTextures/687_615.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:687 ffpp:615,7,ffpp:615,train
FaceForensics++_C23/NeuralTextures/688_645.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:688 ffpp:645,7,ffpp:645,train
FaceForensics++_C23/NeuralTextures/689_690.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:689 ffpp:690,7,ffpp:689,train
FaceForensics++_C23/NeuralTextures/690_689.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:690 ffpp:689,7,ffpp:689,train
FaceForensics++_C23/NeuralTextures/691_732.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:691 ffpp:732,7,ffpp:691,train
FaceForensics++_C23/NeuralTextures/692_610.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:692 ffpp:610,7,ffpp:610,test
FaceForensics++_C23/NeuralTextures/693_698.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:693 ffpp:698,7,ffpp:693,test
FaceForensics++_C23/NeuralTextures/694_767.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:694 ffpp:767,7,ffpp:694,train
FaceForensics++_C23/NeuralTextures/695_422.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:695 ffpp:422,7,ffpp:422,train
FaceForensics++_C23/NeuralTextures/696_686.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:696 ffpp:686,7,ffpp:686,train
FaceForensics++_C23/NeuralTextures/697_581.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:697 ffpp:581,7,ffpp:581,train
FaceForensics++_C23/NeuralTextures/698_693.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:698 ffpp:693,7,ffpp:693,test
FaceForensics++_C23/NeuralTextures/699_734.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:699 ffpp:734,7,ffpp:699,train
FaceForensics++_C23/NeuralTextures/700_813.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:700 ffpp:813,7,ffpp:700,val
FaceForensics++_C23/NeuralTextures/701_579.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:701 ffpp:579,7,ffpp:579,train
FaceForensics++_C23/NeuralTextures/702_612.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:702 ffpp:612,7,ffpp:612,val
FaceForensics++_C23/NeuralTextures/703_604.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:703 ffpp:604,7,ffpp:604,train
FaceForensics++_C23/NeuralTextures/704_723.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:704 ffpp:723,7,ffpp:704,train
FaceForensics++_C23/NeuralTextures/705_707.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:705 ffpp:707,7,ffpp:705,train
FaceForensics++_C23/NeuralTextures/706_479.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:706 ffpp:479,7,ffpp:479,train
FaceForensics++_C23/NeuralTextures/707_705.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:707 ffpp:705,7,ffpp:705,train
FaceForensics++_C23/NeuralTextures/708_772.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:708 ffpp:772,7,ffpp:708,train
FaceForensics++_C23/NeuralTextures/709_390.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:709 ffpp:390,7,ffpp:390,train
FaceForensics++_C23/NeuralTextures/710_788.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:710 ffpp:788,7,ffpp:710,train
FaceForensics++_C23/NeuralTextures/711_681.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:711 ffpp:681,7,ffpp:681,train
FaceForensics++_C23/NeuralTextures/712_716.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:712 ffpp:716,7,ffpp:712,train
FaceForensics++_C23/NeuralTextures/713_726.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:713 ffpp:726,7,ffpp:713,val
FaceForensics++_C23/NeuralTextures/714_842.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:714 ffpp:842,7,ffpp:714,val
FaceForensics++_C23/NeuralTextures/715_721.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:715 ffpp:721,7,ffpp:715,train
FaceForensics++_C23/NeuralTextures/716_712.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:716 ffpp:712,7,ffpp:712,train
FaceForensics++_C23/NeuralTextures/717_684.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:717 ffpp:684,7,ffpp:684,test
FaceForensics++_C23/NeuralTextures/718_972.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:718 ffpp:972,7,ffpp:718,test
FaceForensics++_C23/NeuralTextures/719_737.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:719 ffpp:737,7,ffpp:719,val
FaceForensics++_C23/NeuralTextures/720_672.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:720 ffpp:672,7,ffpp:672,train
FaceForensics++_C23/NeuralTextures/721_715.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:721 ffpp:715,7,ffpp:715,train
FaceForensics++_C23/NeuralTextures/722_458.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:722 ffpp:458,7,ffpp:458,test
FaceForensics++_C23/NeuralTextures/723_704.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:723 ffpp:704,7,ffpp:704,train
FaceForensics++_C23/NeuralTextures/724_725.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:724 ffpp:725,7,ffpp:724,test
FaceForensics++_C23/NeuralTextures/725_724.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:725 ffpp:724,7,ffpp:724,test
FaceForensics++_C23/NeuralTextures/726_713.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:726 ffpp:713,7,ffpp:713,val
FaceForensics++_C23/NeuralTextures/727_729.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:727 ffpp:729,7,ffpp:727,train
FaceForensics++_C23/NeuralTextures/728_673.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:728 ffpp:673,7,ffpp:673,test
FaceForensics++_C23/NeuralTextures/729_727.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:729 ffpp:727,7,ffpp:727,train
FaceForensics++_C23/NeuralTextures/730_815.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:730 ffpp:815,7,ffpp:730,train
FaceForensics++_C23/NeuralTextures/731_741.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:731 ffpp:741,7,ffpp:731,train
FaceForensics++_C23/NeuralTextures/732_691.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:732 ffpp:691,7,ffpp:691,train
FaceForensics++_C23/NeuralTextures/733_935.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:733 ffpp:935,7,ffpp:733,train
FaceForensics++_C23/NeuralTextures/734_699.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:734 ffpp:699,7,ffpp:699,train
FaceForensics++_C23/NeuralTextures/735_774.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:735 ffpp:774,7,ffpp:735,train
FaceForensics++_C23/NeuralTextures/736_785.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:736 ffpp:785,7,ffpp:736,train
FaceForensics++_C23/NeuralTextures/737_719.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:737 ffpp:719,7,ffpp:719,val
FaceForensics++_C23/NeuralTextures/738_804.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:738 ffpp:804,7,ffpp:738,test
FaceForensics++_C23/NeuralTextures/739_865.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:739 ffpp:865,7,ffpp:739,test
FaceForensics++_C23/NeuralTextures/740_796.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:740 ffpp:796,7,ffpp:740,train
FaceForensics++_C23/NeuralTextures/741_731.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:741 ffpp:731,7,ffpp:731,train
FaceForensics++_C23/NeuralTextures/742_775.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:742 ffpp:775,7,ffpp:742,train
FaceForensics++_C23/NeuralTextures/743_750.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:743 ffpp:750,7,ffpp:743,train
FaceForensics++_C23/NeuralTextures/744_674.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:744 ffpp:674,7,ffpp:674,train
FaceForensics++_C23/NeuralTextures/745_777.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:745 ffpp:777,7,ffpp:745,train
FaceForensics++_C23/NeuralTextures/746_571.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:746 ffpp:571,7,ffpp:571,train
FaceForensics++_C23/NeuralTextures/747_854.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:747 ffpp:854,7,ffpp:747,test
FaceForensics++_C23/NeuralTextures/748_355.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:748 ffpp:355,7,ffpp:355,train
FaceForensics++_C23/NeuralTextures/749_659.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:749 ffpp:659,7,ffpp:659,train
FaceForensics++_C23/NeuralTextures/750_743.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:750 ffpp:743,7,ffpp:743,train
FaceForensics++_C23/NeuralTextures/751_752.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:751 ffpp:752,7,ffpp:751,test
FaceForensics++_C23/NeuralTextures/752_751.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:752 ffpp:751,7,ffpp:751,test
FaceForensics++_C23/NeuralTextures/753_789.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:753 ffpp:789,7,ffpp:753,val
FaceForensics++_C23/NeuralTextures/754_758.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:754 ffpp:758,7,ffpp:754,val
FaceForensics++_C23/NeuralTextures/755_759.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:755 ffpp:759,7,ffpp:755,train
FaceForensics++_C23/NeuralTextures/756_503.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:756 ffpp:503,7,ffpp:503,train
FaceForensics++_C23/NeuralTextures/757_573.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:757 ffpp:573,7,ffpp:573,train
FaceForensics++_C23/NeuralTextures/758_754.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:758 ffpp:754,7,ffpp:754,val
FaceForensics++_C23/NeuralTextures/759_755.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:759 ffpp:755,7,ffpp:755,train
FaceForensics++_C23/NeuralTextures/760_611.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:760 ffpp:611,7,ffpp:611,train
FaceForensics++_C23/NeuralTextures/761_766.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:761 ffpp:766,7,ffpp:761,train
FaceForensics++_C23/NeuralTextures/762_832.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:762 ffpp:832,7,ffpp:762,train
FaceForensics++_C23/NeuralTextures/763_930.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:763 ffpp:930,7,ffpp:763,train
FaceForensics++_C23/NeuralTextures/764_850.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:764 ffpp:850,7,ffpp:764,train
FaceForensics++_C23/NeuralTextures/765_867.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:765 ffpp:867,7,ffpp:765,train
FaceForensics++_C23/NeuralTextures/766_761.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:766 ffpp:761,7,ffpp:761,train
FaceForensics++_C23/NeuralTextures/767_694.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:767 ffpp:694,7,ffpp:694,train
FaceForensics++_C23/NeuralTextures/768_793.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:768 ffpp:793,7,ffpp:768,train
FaceForensics++_C23/NeuralTextures/769_784.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:769 ffpp:784,7,ffpp:769,val
FaceForensics++_C23/NeuralTextures/770_791.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:770 ffpp:791,7,ffpp:770,train
FaceForensics++_C23/NeuralTextures/771_849.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:771 ffpp:849,7,ffpp:771,train
FaceForensics++_C23/NeuralTextures/772_708.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:772 ffpp:708,7,ffpp:708,train
FaceForensics++_C23/NeuralTextures/773_652.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:773 ffpp:652,7,ffpp:652,test
FaceForensics++_C23/NeuralTextures/774_735.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:774 ffpp:735,7,ffpp:735,train
FaceForensics++_C23/NeuralTextures/775_742.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:775 ffpp:742,7,ffpp:742,train
FaceForensics++_C23/NeuralTextures/776_676.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:776 ffpp:676,7,ffpp:676,train
FaceForensics++_C23/NeuralTextures/777_745.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:777 ffpp:745,7,ffpp:745,train
FaceForensics++_C23/NeuralTextures/778_798.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:778 ffpp:798,7,ffpp:778,train
FaceForensics++_C23/NeuralTextures/779_794.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:779 ffpp:794,7,ffpp:779,test
FaceForensics++_C23/NeuralTextures/780_869.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:780 ffpp:869,7,ffpp:780,train
